load_id,pickup,delivery,distance,equipment,weight,date,market_index,quote_signal,posted_rate,baseline_predicted_rate,residual,absolute_residual,residual_pct,residual_modified_z,residual_anomaly_flag,extreme_relative_error_flag,strong_target_anomaly_candidate
TR-033233,Baton Rouge,Albany,1759.5,Dry Van,34332.0,2025-07-29,,2.27971,9454.94,3425.128905702968,6029.8110942970325,6029.8110942970325,1.7604625286532052,47.369436070961214,True,True,True
TR-009766,Chattanooga,Phoenix,1985.4,Reefer,26659.0,2025-03-04,1.0482,1.97355,10036.5,4130.117299432621,5906.382700567379,5906.382700567379,1.430076259911256,46.40299939739437,True,True,True
TR-018740,Austin,Albuquerque,833.9,Flatbed,20546.0,2025-04-28,1.19135,1.83855,7777.29,1891.4641971037101,5885.82580289629,5885.82580289629,3.1117828251303488,46.24204016262043,True,True,True
TR-044162,Baton Rouge,Detroit,1189.2,Flatbed,31603.0,2025-10-07,0.95007,2.02274,8425.34,2550.1800980002427,5875.1599019997575,5875.1599019997575,2.3038215640561392,46.15852681960782,True,True,True
TR-026991,Syracuse,Amarillo,1860.8,Dry Van,27170.0,2025-06-19,1.39991,1.99193,9471.39,3612.9361693134906,5858.453830686509,5858.453830686509,1.6215215426293288,46.027719316565125,True,True,True
TR-040080,Tucson,Columbia,2046.7,Flatbed,23285.0,2025-09-11,1.0281,2.03725,9993.31,4139.960241593759,5853.349758406241,5853.349758406241,1.4138661766840734,45.98775474692979,True,True,True
TR-033039,Raleigh,Fort Wayne,706.8,Reefer,43242.0,2025-07-27,0.96117,1.88399,7607.75,1759.6299622913157,5848.120037708684,5848.120037708684,3.3234942363072233,45.946806357974,True,True,True
TR-047662,Phoenix,Oklahoma City,1261.3,Dry Van,35825.0,2025-10-30,1.06957,2.01821,8276.0,2501.480547057732,5774.519452942268,5774.519452942268,2.3084406791547183,45.37051834056668,True,True,True
TR-014612,Cincinnati,Corpus Christi,931.7,Dry Van,30768.0,2025-04-02,1.17827,2.17761,7648.0,1890.4117011936823,5757.588298806318,5757.588298806318,3.0456795708420255,45.23794845297149,True,True,True
TR-029278,Lexington,Shreveport,635.4,Flatbed,28791.0,2025-07-03,1.36276,1.7668,7269.5,1523.4509510357068,5746.049048964293,5746.049048964293,3.771732227452341,45.14759684184051,True,True,True
TR-014786,Dallas,St. Louis,617.9,Flatbed,17528.0,2025-04-03,1.19781,1.82074,7106.91,1491.0064583093083,5615.903541690692,5615.903541690692,3.766518589100354,44.12856558551013,True,True,True
TR-003909,Green Bay,Lubbock,1389.2,Dry Van,25352.0,2025-01-25,0.88292,1.80121,8339.05,2738.60343961238,5600.44656038762,5600.44656038762,2.0450009225068024,44.00753837983616,True,True,True
TR-043102,Fort Wayne,Albany,874.4,Reefer,32660.0,2025-09-30,0.81429,2.23902,7443.31,2070.3555040595643,5372.954495940436,5372.954495940436,2.5951844914581663,42.226289613780374,True,True,True
TR-045174,Corpus Christi,Atlanta,832.1,Dry Van,47500.0,2025-10-13,0.88212,1.87079,7004.3,1705.7561883051526,5298.543811694848,5298.543811694848,3.106272659611164,41.64365856765616,True,True,True
TR-006982,Fresno,Montgomery,2255.6,Flatbed,-22094.0,2025-02-14,1.06188,1.92707,9825.71,4527.254786196307,5298.4552138036925,5298.4552138036925,1.1703461510403153,41.642964851659166,True,True,True
TR-018109,Lexington,Green Bay,620.2,Dry Van,29075.0,2025-04-24,1.41395,1.98512,6602.57,1312.8997306637928,5289.670269336207,5289.670269336207,4.0289979088211005,41.574179280915835,True,True,True
TR-023305,El Paso,Tulsa,1071.1,Reefer,25243.0,2025-05-27,1.25851,1.80396,7683.65,2435.031602304281,5248.618397695718,5248.618397695718,2.155462127361685,41.252745670114535,True,True,True
TR-009990,Nashville,Albany,1279.0,Dry Van,23175.0,2025-03-05,1.15803,1.8645,7768.03,2534.2958339867178,5233.734166013282,5233.734166013282,2.0651630704770803,41.136203058474635,True,True,True
TR-039439,Tucson,Houston,1292.0,Dry Van,40140.0,2025-09-07,0.82468,2.10254,7773.89,2558.3974571548993,5215.492542845101,5215.492542845101,2.03857791066016,40.993372279571915,True,True,True
TR-035999,Richmond,Milwaukee,770.9,Dry Van,32008.0,2025-08-15,1.04167,1.90063,6767.41,1592.2931623134052,5175.116837686594,5175.116837686594,3.2501030338959622,40.677233010419876,True,True,True
TR-018271,El Paso,Columbia,1825.3,Dry Van,-36413.0,2025-04-25,1.35588,2.18505,8708.21,3547.1201983542255,5161.089801645774,5161.089801645774,1.4550084330495454,40.56740218753009,True,True,True
TR-009156,Green Bay,Shreveport,1021.4,Dry Van,19364.0,2025-02-28,1.07489,1.93979,7214.86,2056.712901054135,5158.147098945865,5158.147098945865,2.50795679664485,40.5443610077605,True,True,True
TR-034474,Austin,Lexington,1170.0,Dry Van,25131.0,2025-08-05,1.01271,2.24062,7436.41,2332.2129935765797,5104.19700642342,5104.19700642342,2.1885638320691485,40.121935126806264,True,True,True
TR-032878,Amarillo,Raleigh,1791.7,Flatbed,38249.0,2025-07-26,1.00777,2.06245,8768.95,3667.197633294812,5101.752366705188,5101.752366705188,1.3911855528008437,40.10279374931631,True,True,True
TR-036337,Louisville,San Antonio,953.3,Dry Van,27815.0,2025-08-18,0.93015,1.92583,7005.3,1930.4574750731222,5074.8425249268785,5074.8425249268785,2.6288289643544998,39.89209135589942,True,True,True
TR-026810,Tampa,Little Rock,619.0,Reefer,26773.0,2025-06-18,1.40187,2.6726,6625.8,1596.8513073554432,5028.948692644557,5028.948692644557,3.1492905253483086,39.532745493347655,True,True,True
TR-043185,Fort Wayne,Atlanta,548.4,Reefer,26544.0,2025-10-01,0.94021,1.76816,6477.13,1465.9609538420877,5011.169046157913,5011.169046157913,3.4183509683694564,39.39353196323089,True,True,True
TR-011935,Corpus Christi,Columbia,977.9,Reefer,29365.0,2025-03-17,0.98649,2.28838,7177.73,2262.2415038985487,4915.48849610145,4915.48849610145,2.172839852699426,38.64435918598361,True,True,True
TR-032085,Nashville,Amarillo,1115.9,Reefer,35813.0,2025-07-21,1.12249,1.68685,7417.99,2518.089503683861,4899.900496316139,4899.900496316139,1.945880195738788,38.522306113713434,True,True,True
TR-046614,Little Rock,Buffalo,1038.6,Flatbed,18497.0,2025-10-23,1.05025,2.01241,7151.41,2270.972063451923,4880.437936548076,4880.437936548076,2.1490523882225627,38.36991547689983,True,True,True
TR-021903,Jacksonville,Baltimore,926.1,Reefer,21481.0,2025-05-18,1.16454,1.88682,7010.39,2166.20580542841,4844.1841945715905,4844.1841945715905,2.236252983180219,38.086050924008966,True,True,True
TR-013512,Lexington,Baton Rouge,751.2,Reefer,36805.0,2025-03-27,1.26904,2.56757,6621.13,1841.9462752657205,4779.183724734279,4779.183724734279,2.5946379592666626,37.57710127351406,True,True,True
TR-034374,New York,Tulsa,1444.5,Dry Van,13908.0,2025-08-05,1.01849,2.26301,7603.41,2841.128036627799,4762.281963372201,4762.281963372201,1.6761940686857129,37.444761529516704,True,True,True
TR-018016,Green Bay,Richmond,851.0,Dry Van,27091.0,2025-04-24,1.36928,2.14432,6489.53,1740.7962404496627,4748.733759550337,4748.733759550337,2.727909016119944,37.33867993322625,True,True,True
TR-001330,Harrisburg,Tulsa,1190.5,Dry Van,28538.0,2025-01-09,0.9801,1.87616,7100.73,2370.2193993417895,4730.51060065821,4730.51060065821,1.9958112746743504,37.19599372846074,True,True,True
TR-024786,Jacksonville,Corpus Christi,833.7,Dry Van,35222.0,2025-06-05,1.39996,2.2769,6362.14,1708.7225419258518,4653.417458074148,4653.417458074148,2.723331227800984,36.592359199788625,True,True,True
TR-023044,Phoenix,Philadelphia,2983.4,Dry Van,37692.0,2025-05-26,1.16832,2.31695,1047.91,5694.204028436618,-4646.294028436618,4646.294028436618,-0.8159690108105047,-36.2238054003968,True,True,True
TR-007633,Syracuse,Jacksonville,1003.7,Dry Van,22400.0,2025-02-18,1.02739,1.84565,6646.55,2023.8976141251494,4622.652385874851,4622.652385874851,2.2840347029476784,36.35147059109898,True,True,True
TR-023457,Washington,Dayton,548.9,Flatbed,47500.0,2025-05-28,1.3837,1.64854,5965.1,1363.0824584166523,4602.017541583348,4602.017541583348,3.376184260289742,36.18990103911786,True,True,True
TR-005546,Bakersfield,Baton Rouge,1628.9,Dry Van,23809.0,2025-02-04,0.97174,1.78337,7772.01,3183.00029141339,4589.00970858661,4589.00970858661,1.441724564388554,36.088050512899265,True,True,True
TR-007297,Atlanta,San Antonio,879.2,Dry Van,25144.0,2025-02-16,0.87188,1.93776,6369.91,1793.0782230144873,4576.831776985513,4576.831776985513,2.552499784025615,35.992698063176334,True,True,True
TR-035372,Nashville,Tampa,593.1,Flatbed,25665.0,2025-08-11,0.89485,2.01991,6014.82,1445.0279771884698,4569.79202281153,4569.79202281153,3.162424600043234,35.937577224274925,True,True,True
TR-025799,Albany,Reno,2894.3,Dry Van,32383.0,2025-06-12,1.33841,1.87999,969.83,5529.015211183927,-4559.185211183927,4559.185211183927,-0.8245926330536663,-35.54174875977953,True,True,True
TR-038045,Baton Rouge,Richmond,1212.4,Dry Van,21517.0,2025-08-29,0.96384,1.96575,6964.45,2410.8213645251108,4553.628635474889,4553.628635474889,1.8888287213979762,35.811018903136834,True,True,True
TR-043727,Reno,Toledo,2117.6,Dry Van,25124.0,2025-10-04,0.94851,2.37759,8592.93,4089.0359254357236,4503.894074564277,4503.894074564277,1.101456225059785,35.421600373450396,True,True,True
TR-021543,Columbia,Tampa,578.6,Dry Van,31284.0,2025-05-16,1.30343,1.8673,5733.17,1235.7745365256117,4497.395463474389,4497.395463474389,3.639333333505031,35.37071665136071,True,True,True
TR-029459,Los Angeles,Syracuse,2922.2,Dry Van,22295.0,2025-07-05,1.19915,2.45808,1106.28,5580.74100244487,-4474.46100244487,4474.46100244487,-0.8017682598932026,-34.87836345604057,True,True,True
TR-003029,Harrisburg,Oklahoma City,1489.5,Reefer,34450.0,2025-01-20,0.8359,2.18843,7679.26,3210.733074117141,4468.526925882859,4468.526925882859,1.3917466269324104,35.14467779111429,True,True,True
TR-038460,San Antonio,Grand Rapids,1352.0,Reefer,44265.0,2025-08-31,0.86237,1.93871,7384.72,2955.812059838297,4428.907940161704,4428.907940161704,1.4983726470092267,34.834463588259865,True,True,True
TR-001747,Columbia,Houston,882.9,Flatbed,29523.0,2025-01-11,0.89791,2.14219,6394.62,1982.3087767376253,4412.311223262374,4412.311223262374,2.225844568233166,34.70451232350104,True,True,True
TR-035476,Bakersfield,New York,2832.5,Reefer,26339.0,2025-08-12,1.02816,2.10956,1345.5,5700.616144491592,-4355.116144491592,4355.116144491592,-0.7639728818962607,-33.943900614530186,True,True,True
TR-042438,Toledo,Austin,1445.9,Dry Van,37298.0,2025-09-26,0.89811,1.93929,7197.15,2843.7235960459107,4353.4264039540885,4353.4264039540885,1.530889433138777,34.243447837637824,True,True,True
TR-017964,Greensboro,Milwaukee,480.1,Dry Van,34249.0,2025-04-23,1.34375,1.78747,5404.31,1053.1583917513128,4351.151608248688,4351.151608248688,4.131526313922346,34.22563632824245,True,True,True
TR-005727,Albany,Milwaukee,1078.0,Dry Van,45463.0,2025-02-05,1.03228,1.94408,6494.7,2161.647660386372,4333.052339613628,4333.052339613628,2.004513695279618,34.08392017651182,True,True,True
TR-031333,Louisville,Syracuse,796.8,Dry Van,32961.0,2025-07-16,1.2625,2.04758,5970.35,1640.3110115484747,4330.038988451526,4330.038988451526,2.6397670673221376,34.06032582366162,True,True,True
TR-005051,Raleigh,Reno,2642.3,Reefer,35325.0,2025-02-01,,1.90434,1020.7,5347.990857830967,-4327.290857830967,4327.290857830967,-0.8091432788249054,-33.72603034441843,True,True,True
TR-036371,Jacksonville,Shreveport,541.4,Dry Van,22711.0,2025-08-18,0.87494,1.54444,5474.99,1166.8068148443535,4308.183185155646,4308.183185155646,3.692284901275913,33.88919623834379,True,True,True
TR-026437,Lubbock,Memphis,841.4,Dry Van,42102.0,2025-06-16,1.24165,2.34966,6007.57,1722.998118725467,4284.571881274533,4284.571881274533,2.4866956235819386,33.70432119223876,True,True,True
TR-047993,Cincinnati,Mobile,457.0,Reefer,34524.0,2025-10-31,1.00672,1.58343,5561.19,1296.508003259642,4264.681996740357,4264.681996740357,3.289360332538033,33.54858462898946,True,True,True
TR-033305,New York,Nashville,1005.1,Dry Van,21174.0,2025-07-29,1.03224,2.22811,6289.74,2026.4931735432613,4263.246826456739,4263.246826456739,2.1037558290919787,33.537347334611795,True,True,True
TR-042453,Fort Wayne,Hartford,840.2,Dry Van,20529.0,2025-09-26,0.91051,1.93104,5949.01,1720.7733535099426,4228.236646490058,4228.236646490058,2.4571723160784216,33.26321979518934,True,True,True
TR-023370,Amarillo,Lubbock,412.4,Flatbed,35494.0,2025-05-28,1.38576,1.40576,5308.96,1110.0154151507456,4198.944584849254,4198.944584849254,3.7827804258727493,33.03386476788453,True,True,True
TR-025173,Toledo,Baltimore,806.2,Dry Van,35622.0,2025-06-08,1.17944,2.05644,5812.47,1657.7383390700832,4154.731660929917,4154.731660929917,2.506265049803056,32.68768031364252,True,True,True
TR-044503,Columbia,Shreveport,650.2,Dry Van,21435.0,2025-10-09,1.06397,1.92558,5511.27,1368.5188610519042,4142.751138948096,4142.751138948096,3.027178694317588,32.59387356900427,True,True,True
TR-039292,Indianapolis,Amarillo,1083.3,Dry Van,35906.0,2025-09-06,0.83947,2.10738,6295.71,2171.473706754938,4124.2362932450615,4124.2362932450615,1.8992798671314985,32.448903474586324,True,True,True
TR-007455,Richmond,Nashville,794.0,Dry Van,16548.0,2025-02-17,0.89741,1.85064,5737.51,1635.1198927122512,4102.390107287749,4102.390107287749,2.508923122746014,32.27784919243344,True,True,True
TR-024829,Nashville,Oklahoma City,758.5,Dry Van,32791.0,2025-06-05,1.3751,2.36117,5664.56,1569.303921752986,4095.2560782470146,4095.2560782470146,2.6096003594207686,32.22199018716795,True,True,True
TR-013419,Columbia,Baton Rouge,711.6,Flatbed,25051.0,2025-03-26,1.15444,2.41337,5689.54,1664.7235422215097,4024.81645777849,4024.81645777849,2.41770861989945,31.670452324315914,True,True,True
TR-014103,Buffalo,Bakersfield,2536.4,Dry Van,27044.0,2025-03-30,1.03395,1.77264,846.42,4865.478985653758,-4019.058985653758,4019.058985653758,-0.8260356272227801,-31.312593887595625,True,True,True
TR-006808,Milwaukee,New York,948.4,Dry Van,38229.0,2025-02-12,1.05411,2.01773,5927.63,1921.3730171097307,4006.2569828902697,4006.2569828902697,2.085101095526351,31.525132786143796,True,True,True
TR-004490,Dayton,Harrisburg,476.7,Dry Van,44942.0,2025-01-29,1.00745,2.18594,5048.45,1046.8548903073267,4001.595109692673,4001.595109692673,3.822492636508503,31.48863060792098,True,True,True
TR-016400,Salt Lake City,Hartford,2618.1,Flatbed,-36738.0,2025-04-14,1.09914,2.17998,1211.76,5199.319278385985,-3987.5592783859847,3987.5592783859847,-0.7669387211827152,-31.065953131848,True,True,True
TR-040874,Bakersfield,Baltimore,2897.4,Reefer,25930.0,2025-09-16,0.86474,1.98679,1843.92,5820.938863231207,-3977.0188632312065,3977.0188632312065,-0.6832263586124595,-30.983422334416503,True,True,True
TR-027510,Corpus Christi,Memphis,727.0,Dry Van,28276.0,2025-06-22,1.23208,2.24986,5472.77,1510.9038348454692,3961.8661651545312,3961.8661651545312,2.6221828774163773,31.17755543434413,True,True,True
TR-040049,New York,Los Angeles,2887.9,Flatbed,31240.0,2025-09-10,0.97974,1.93114,1758.37,5699.5206576764,-3941.1506576764004,3941.1506576764004,-0.6914880907341323,-30.702576507814197,True,True,True
TR-011094,Syracuse,Phoenix,2778.7,Reefer,24563.0,2025-03-12,1.16146,1.92735,1669.29,5600.872503995579,-3931.582503995579,3931.582503995579,-0.701958936074843,-30.627658457468964,True,True,True
TR-010386,Philadelphia,Tucson,2725.3,Dry Van,33625.0,2025-03-07,1.11218,1.86147,1294.91,5215.694109997567,-3920.7841099975667,3920.7841099975667,-0.7517281549318843,-30.543107701682892,True,True,True
TR-034654,Tulsa,Lexington,714.5,Reefer,33352.0,2025-08-06,1.10457,1.74392,5683.71,1773.9055390909311,3909.804460909069,3909.804460909069,2.2040657604083678,30.76991551656792,True,True,True
TR-046174,Philadelphia,El Paso,2490.9,Dry Van,22411.0,2025-10-20,0.87879,2.40555,880.13,4781.123304565123,-3900.9933045651233,3900.9933045651233,-0.8159156449364876,-30.388146921659835,True,True,True
TR-024159,Charleston,San Francisco,2813.6,Flatbed,47500.0,2025-06-01,1.19225,2.11177,1701.75,5561.770611415177,-3860.020611415177,3860.020611415177,-0.6940272947418458,-30.067333273532487,True,True,True
TR-029268,Philadelphia,Columbia,759.6,Dry Van,33554.0,2025-07-03,1.36982,2.03043,5397.96,1571.3432898672168,3826.6167101327833,3826.6167101327833,2.4352518859555787,30.118560583457196,True,True,True
TR-002470,Tucson,Albuquerque,441.5,Flatbed,47369.0,2025-01-16,1.02664,2.44883,4989.66,1163.9659716272138,3825.6940283727863,3825.6940283727863,3.28677480409887,30.11133604245859,True,True,True
TR-023605,San Francisco,Grand Rapids,2308.9,Reefer,23874.0,2025-05-29,1.41726,2.04136,930.2,4729.876922117755,-3799.6769221177556,3799.6769221177556,-0.8033352631967616,-29.59484592606617,True,True,True
TR-039909,Montgomery,Washington,838.2,Reefer,31435.0,2025-09-10,0.97825,2.30039,5795.79,2003.2417533912435,3792.5482466087565,3792.5482466087565,1.8932054706769343,29.851806625418902,True,True,True
TR-009527,Harrisburg,Kansas City,800.6,Dry Van,17648.0,2025-03-02,0.98947,1.90603,5417.77,1647.3561013976357,3770.4138986023645,3770.4138986023645,2.2887667671874357,29.678496052280256,True,True,True
TR-008204,Los Angeles,Philadelphia,2994.6,Flatbed,19439.0,2025-02-22,1.00997,1.81841,2134.82,5897.339364756783,-3762.5193647567826,3762.5193647567826,-0.6380028572277959,-29.303904554727715,True,True,True
TR-005683,Savannah,Reno,2323.1,Flatbed,44252.0,2025-02-05,1.05019,1.96689,908.76,4652.397829569557,-3743.6378295695567,3743.6378295695567,-0.8046684670377642,-29.156063304373713,True,True,True
TR-002048,Mobile,Harrisburg,927.5,Dry Van,37585.0,2025-01-13,0.85003,1.86657,5623.85,1882.6250229393465,3741.224977060654,3741.224977060654,1.9872385267776116,29.449948605559353,True,True,True
TR-001556,El Paso,New York,2415.0,Dry Van,39284.0,2025-01-10,0.97093,1.83237,911.44,4640.406904683201,-3728.966904683201,3728.966904683201,-0.8035861900213632,-29.041190871727665,True,True,True
TR-043917,Nashville,Dayton,424.2,Dry Van,25622.0,2025-10-05,0.891,1.86875,4646.65,949.5214121281319,3697.1285878718677,3697.1285878718677,3.8936758462198466,29.10467661103544,True,True,True
TR-022499,Amarillo,Albuquerque,408.7,Dry Van,16038.0,2025-05-22,1.44759,1.83873,4613.61,920.7848614276077,3692.825138572392,3692.825138572392,4.010518953197106,29.070980869721993,True,True,True
TR-031963,Columbia,Reno,2254.9,Flatbed,28843.0,2025-07-20,1.0984,2.2141,858.34,4525.9570064872505,-3667.6170064872504,3667.6170064872504,-0.8103517115231753,-28.56082497094454,True,True,True
TR-022474,Harrisburg,Chattanooga,706.3,Flatbed,31357.0,2025-05-22,1.38862,1.80194,5280.41,1654.8974958529432,3625.5125041470565,3625.5125041470565,2.190777684558914,28.543927113796677,True,True,True
TR-000389,Corpus Christi,Chattanooga,823.0,Flatbed,39556.0,2025-01-03,0.92409,2.22467,5485.49,1871.2559130626964,3614.2340869373033,3614.2340869373033,1.9314483185904079,28.45561780601157,True,True,True
TR-024282,Fresno,Tampa,2276.5,Reefer,33529.0,2025-06-02,1.24285,2.203,1061.17,4669.808261298595,-3608.6382612985954,3608.6382612985954,-0.7727594066774582,-28.099025051258987,True,True,True
TR-004780,Greensboro,Little Rock,650.5,Reefer,33024.0,2025-01-31,1.01503,2.47628,5256.86,1655.2513942629603,3601.6086057370394,3601.6086057370394,2.175868039271908,28.356761070663545,True,True,True
TR-046731,Kansas City,Atlanta,479.3,Dry Van,36432.0,2025-10-23,1.07167,1.72672,4635.85,1051.675214940963,3584.1747850590373,3584.1747850590373,3.4080624266306767,28.22025533519628,True,True,True
TR-025178,New York,Jacksonville,949.4,Dry Van,42968.0,2025-06-08,1.21727,2.07421,5505.06,1923.2269881226678,3581.833011877333,3581.833011877333,1.8624078353713678,28.201919396312302,True,True,True
TR-007691,Syracuse,Los Angeles,2810.2,Dry Van,24949.0,2025-02-18,0.97362,1.63687,1816.76,5373.096248995921,-3556.336248995921,3556.336248995921,-0.6618783815124285,-27.689503536287624,True,True,True
TR-012059,Cincinnati,Los Angeles,2151.7,Reefer,38264.0,2025-03-18,1.06251,2.12013,885.88,4438.432678884052,-3552.5526788840516,3552.5526788840516,-0.8004070211057621,-27.6598784167942,True,True,True
TR-002203,Raleigh,Las Vegas,2554.1,Dry Van,12813.0,2025-01-14,0.91117,1.6792,1347.3,4898.294272582744,-3550.994272582744,3550.994272582744,-0.7249450676041961,-27.647676192035448,True,True,True
TR-003756,Boston,Amarillo,2313.7,Reefer,36395.0,2025-01-24,0.97207,2.07511,1209.46,4738.775982979853,-3529.3159829798533,3529.3159829798533,-0.7447737550067807,-27.47793652793251,True,True,True
TR-029055,Hartford,Tucson,2781.7,Flatbed,38016.0,2025-07-02,1.36334,2.05533,1984.68,5502.628936102486,-3517.9489361024853,3517.9489361024853,-0.6393214910461054,-27.388933255342703,True,True,True
TR-019914,Dallas,Cincinnati,698.4,Dry Van,18470.0,2025-05-06,1.31168,2.00137,4972.59,1457.8802638754696,3514.7097361245305,3514.7097361245305,2.410835665462272,27.676348307057626,True,True,True
TR-023560,Reno,Jacksonville,2282.9,Dry Van,20130.0,2025-05-29,1.39203,2.38088,885.49,4395.497333874217,-3510.007333874217,3510.007333874217,-0.7985461182797434,-27.326751002067258,True,True,True
TR-015954,Montgomery,Raleigh,675.2,Dry Van,40530.0,2025-04-11,1.17294,1.93045,4874.66,1414.8681363753303,3459.7918636246695,3459.7918636246695,2.445310467227082,27.2463447688573,True,True,True
TR-040601,Fort Wayne,Phoenix,2210.6,Dry Van,24954.0,2025-09-14,0.78281,1.72726,808.74,4261.455229638868,-3452.7152296388685,3452.7152296388685,-0.8102197591153538,-26.878157376518416,True,True,True
TR-014113,Reno,Oklahoma City,1459.0,Dry Van,23804.0,2025-03-31,0.9998,1.89762,6302.61,2868.010616315386,3434.5993836846137,3434.5993836846137,1.1975546269410746,27.04908921220236,True,True,True
TR-045988,Hartford,Fort Wayne,832.2,Flatbed,33558.0,2025-10-19,0.86136,1.92609,5308.55,1888.3124463817173,3420.2375536182826,3420.2375536182826,1.8112667531117308,26.93663697284131,True,True,True
TR-022255,Greensboro,Cincinnati,314.7,Reefer,-36485.0,2025-05-21,1.37257,1.24215,4445.23,1032.6879281187005,3412.5420718812993,3412.5420718812993,3.304524027987912,26.876381827759584,True,True,True
TR-047504,Bakersfield,Montgomery,2063.5,Reefer,18258.0,2025-10-29,1.00768,2.06983,880.04,4274.912435543005,-3394.872435543005,3394.872435543005,-0.7941384734145517,-26.42525188349012,True,True,True
TR-017982,Richmond,Phoenix,2738.2,Flatbed,7463.0,2025-04-23,1.32299,2.14561,2035.77,5421.981197039724,-3386.211197039724,3386.211197039724,-0.6245339247743088,-26.357434922779976,True,True,True
TR-036655,Los Angeles,Columbia,2328.0,Dry Van,33061.0,2025-08-20,1.07686,2.2427,1098.68,4479.111426557678,-3380.4314265576777,3380.4314265576777,-0.7547102772470283,-26.31217967810035,True,True,True
TR-005524,Lexington,Richmond,574.8,Flatbed,32384.0,2025-02-04,0.96078,2.13407,4790.22,1411.1003076517218,3379.1196923482785,3379.1196923482785,2.394670084064846,26.614686667330535,True,True,True
TR-031131,Dayton,Baltimore,819.7,Dry Van,14146.0,2025-07-15,1.21306,2.1938,5061.61,1682.7669477447332,3378.8430522552662,3378.8430522552662,2.0079090909074706,26.612520592546705,True,True,True
TR-034753,Washington,Bakersfield,2565.3,Reefer,21224.0,2025-08-07,1.10531,2.12852,1830.62,5205.235089834814,-3374.615089834814,3374.615089834814,-0.6483117537620968,-26.266638122021277,True,True,True
TR-012214,Green Bay,Atlanta,775.0,Dry Van,47500.0,2025-03-19,1.1708,2.11848,4946.86,1599.8944434664472,3346.9655565335524,3346.9655565335524,2.091991487439493,26.362921776617746,True,True,True
TR-030342,Atlanta,Reno,2086.4,Reefer,29392.0,2025-07-10,1.31695,1.95482,975.29,4317.368371739263,-3342.0783717392633,3342.0783717392633,-0.7741008141941101,-26.011877635759742,True,True,True
TR-007376,Tampa,Fresno,2266.3,Flatbed,22879.0,2025-02-16,0.88669,1.88591,1206.18,4547.092276034733,-3340.9122760347327,3340.9122760347327,-0.7347359748212888,-26.00274717866074,True,True,True
TR-014084,Oklahoma City,Baton Rouge,425.6,Dry Van,47500.0,2025-03-30,1.04176,2.4057,4285.27,952.1169715462438,3333.1530284537566,3333.1530284537566,3.500781025928669,26.25477053776889,True,True,True
TR-044423,Montgomery,Raleigh,679.7,Dry Van,33249.0,2025-10-08,1.06877,1.89541,4747.88,1423.2110059335469,3324.6689940664533,3324.6689940664533,2.3360337857179907,26.188341074304823,True,True,True
TR-000509,Las Vegas,Grand Rapids,1976.4,Flatbed,28233.0,2025-01-04,0.86314,1.82202,699.41,4009.6260793842844,-3310.2160793842845,3310.2160793842845,-0.8255672758125614,-25.762397861250108,True,True,True
TR-000051,Los Angeles,Green Bay,2202.5,Reefer,26740.0,2025-01-01,1.00748,1.86794,1243.45,4532.614406341254,-3289.164406341254,3289.164406341254,-0.7256660530707446,-25.597564565977017,True,True,True
TR-003996,Bakersfield,Jacksonville,2185.6,Reefer,16709.0,2025-01-26,0.85549,1.88893,1220.91,4501.282296222617,-3280.3722962226175,3280.3722962226175,-0.7287639566564038,-25.528722888629257,True,True,True
TR-006809,Hartford,Savannah,782.2,Dry Van,35670.0,2025-02-12,1.05536,1.98109,4887.74,1613.2430347595941,3274.4969652404056,3274.4969652404056,2.0297604853619418,25.795497197952116,True,True,True
TR-043705,New York,Austin,1943.2,Reefer,37091.0,2025-10-04,0.92669,1.95753,785.33,4051.879722686678,-3266.5497226866783,3266.5497226866783,-0.8061813149085107,-25.420492994481354,True,True,True
TR-007842,Raleigh,Greensboro,353.0,Reefer,28610.0,2025-02-19,1.02559,2.53068,4368.67,1103.6950179141893,3264.9749820858106,3264.9749820858106,2.9582220895189884,25.720940659965862,True,True,True
TR-046583,Columbia,Shreveport,645.1,Reefer,13316.0,2025-10-22,1.04805,1.66524,4892.72,1645.2399507931,3247.4800492069003,3247.4800492069003,1.9738640844707356,25.58395641975285,True,True,True
TR-015749,Lexington,Phoenix,2205.5,Dry Van,39482.0,2025-04-09,1.22605,2.25464,1006.74,4251.999977472889,-3245.2599774728897,3245.2599774728897,-0.7632314192535955,-25.253795608865484,True,True,True
TR-022004,San Francisco,Greensboro,2524.6,Dry Van,42763.0,2025-05-19,1.21176,2.20569,1604.14,4843.602127701101,-3239.462127701101,3239.462127701101,-0.6688125990312572,-25.208398804467617,True,True,True
TR-045022,Jacksonville,Reno,2304.8,Flatbed,32119.0,2025-10-12,0.89358,2.16823,1384.9,4618.47016003281,-3233.57016003281,3233.57016003281,-0.7001388009422234,-25.16226506277299,True,True,True
TR-027639,Bakersfield,Lexington,2096.5,Dry Van,34288.0,2025-06-23,1.19514,1.99152,854.19,4049.917137062752,-3195.727137062752,3195.727137062752,-0.7890845735625319,-24.865956538196357,True,True,True
TR-035197,Amarillo,Fresno,1031.1,Reefer,25279.0,2025-08-10,0.87449,2.15829,5553.52,2360.8727617867994,3192.647238213201,3192.647238213201,1.3523165203519407,25.154618907874173,True,True,True
